Key,Vote,Reason,Code,DOI,Title
8943DC5S,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s10207-024-00909-w,Enhancing DevSecOps practice with Large Language Models and Security Chaos Engineering
NRFEG49E,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC2, EC9",10.1007/978-981-96-5566-3_10,Enhancing Differential Fuzzing of Cryptographic Libraries with Sustainable Hybrid Fuzzing and Crypto-Specific Mutation
7BHVGKXU,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/978-3-032-10202-7_28,Enhancing Embedding Representations for Large Language Models: A Comparative Study of the Hashing Trick and One-Hot Encoding
K6YPV5DE,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC4,10.1007/978-3-032-01429-0_51,Enhancing Health Information Access via ChatGPT and the E-Citizens Portal
9FX3Q335,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s10586-024-04752-5,Enhancing IoT cyber attacks intrusion detection through GAN-based data augmentation and hybrid deep learning models for MQTT network protocol cyber attacks
I55PFWQC,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s40747-024-01655-1,Enhancing misogyny detection in bilingual texts using explainable AI and multilingual fine-tuned transformers
UBFYIHHJ,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s41060-025-00730-1,Enhancing online toxicity detection on gaming networks: a novel embeddings-based valence lexicon approach
5VUAZ7N2,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1038/s41540-025-00592-0,Enhancing randomized clinical trials with digital twins
ELCB4QZ7,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC2,10.1007/978-3-031-92611-2_16,Enhancing Sentence-Level Privacy Risk Classification in Electronic Health Records Using Clinical BERT: A Comparative Machine Learning Approach
J8VVAKS3,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/s11276-024-03833-y,Enhancing the security of edge-AI runtime environments: a fine-tuning method based on large language models
4QYGZYPC,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-032-09530-5_24,Enhancing Transparency in Smart Grids: the SENSE Framework
PVXKS5GI,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-981-96-6441-2_10,Enhancing Transport Efficiency Through Predictive Maintenance: A Machine Learning Approach Using NASA Turbofan Jet Engine Dataset
224Q7592,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/978-981-97-8798-2_7,Enhancing TrUStAPIS Methodology in the Web of Things with LLM-Generated IoT Trust Semantics
CHV464Y4,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-3-031-66850-0_23,Enhancing Web Browser Security with LLM Chatbot Assistant: Case of Firefox Extension with ChatGPT
IZMRXC66,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-031-77075-3_27,Ensemble Fusion for Enhanced Malicious URL Detection by Integrating Machine Learning and Deep Learning Techniques
Z2G5WFLK,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s42979-023-02448-y,Ensuring Intrusion Detection for IoT Services Through an Improved CNN*
8PWVUYE7,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/978-981-96-9248-4_39,Ensuring Robustness of Large Language Models: Cross-Sectoral Challenges and Quality Solutions to Adversarial Attacks
F2R963GY,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-63803-9_22,Ensuring Safe Social Navigation via Explainable Probabilistic and Conformal Safety Regions
Y5IVJJ4Z,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-032-06703-6_23,Entity Recognition for Defense Intelligence
5CN93CF7,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC9,10.1007/s00234-025-03726-7,ESNR 2025
3BFRZCIF,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s11059-022-00656-8,Essential (mostly neglected) questions and answers about artificial intelligence
BG9HNN8R,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-032-05832-4_3,Estimating the Carbon Footprint of Cyberattacks: The Ransomware Case
P9A7UFNL,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/s44163-025-00641-x,Ethical AI framework for future SHRM research
NM66RE8U,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s11245-025-10218-z,Ethical and Epistemological Reflections on Autonomous AI-powered Agents (AAIAs)
L7N25E65,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/978-3-032-02728-3_3,Ethical Considerations in Artificial Intelligence and Machine Learning
QTCFDLFJ,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC4,10.1007/s10278-025-01656-7,Ethical Considerations in Patient Privacy and Data Handling for AI in Cardiovascular Imaging and Radiology
8XMKR3HD,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC4,10.1007/s43681-025-00847-w,Ethical perspectives on deployment of large language model agents in biomedicine: a survey
W8CICR3J,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1057/s41310-025-00327-x,European cybersecurity disclosure practices: a textual analysis
XZEKB7QE,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s00146-025-02306-w,European reactions to AI in full and flawed democracies: an investigation of key factors
V47CTW39,EXCLUDE,"Justificativa:

LLM é ferramenta de DESENVOLVIMENTO de código, não sistema de detecção
Similar a code assistants (GitHub Copilot)
O modelo ML resultante faz detecção, não o LLM
IC1 foca em LLMs para detection, não para code generation.",EC1,10.1007/978-3-032-00071-2_13,Evaluating a Human-Agent Supervised LLM-Driven Methodology for Internet Routing Security Software Development
QEYG3RX2,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-3-032-10489-2_36,Evaluating AI Agents for Cyber Defense: A Comparison of Deep Reinforcement Learning and LLM Approaches
4W74VIC4,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC4,10.1007/s43681-024-00637-w,Evaluating alignment in large language models: a review of methodologies*
3XB7BPJU,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC1, EC2",10.1007/s10207-025-01179-w,Evaluating ASCERT: generative AI for cyber-range scenario generation
JTH84Y4G,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-3-032-00644-8_8,Evaluating Large Language Models for Vulnerability Detection Under Realistic Conditions
BWDBALLJ,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-3-031-87499-4_11,Evaluating Large Language Models on Cybersecurity Knowledge and Skills: A Comparative Analysis
ARUCIDCM,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1038/s41598-025-21826-5,Evaluating large transformer models for anomaly detection of resource-constrained IoT devices for intrusion detection system
3RMIXWAU,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-981-96-6053-7_8,Evaluating the Efficacy of Machine Learning and Neural Networks in Cross-Language Translation and Security Applications
LLIRKHQ4,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-031-21280-2_14,Evaluating the Possibility of Evasion Attacks to Machine Learning-Based Models for Malicious PowerShell Detection
UY4ZGPWS,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/s43621-024-00682-9,Evaluating the role of Artificial Intelligence in sustainable development goals with an emphasis on “quality education”
KRGXDG3A,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC1,10.1186/s12910-024-01008-0,"Evaluating the understanding of the ethical and moral challenges of Big Data and AI among Jordanian medical students, physicians in training, and senior practitioners: a cross-sectional study"
T364VKT5,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/s10207-025-01112-1,Evaluation of the maturity of LLMs in the cybersecurity domain
UYQ8EY3Q,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-981-97-8798-2_4,Evasion Attempt for the Malicious PowerShell Detector Considering Feature Weights
W8MEQF96,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC1, EC2",10.1007/978-3-031-45933-7_16,Event-Based Threat Intelligence Ontology Model
L7ALNTUI,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC4,10.1007/978-981-97-7839-3_16,Evolution and Optimization of Language Model Architectures: From Foundations to Future Directions
45YNMT3G,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC4,10.1007/978-3-032-02272-1_10,Evolution and Sustainability of Neural Networks Theory
WZA5UMX5,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/978-3-031-56396-6_1,Examining Potential Harms of Large Language Models (LLMs) in Africa
393NXH97,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s43926-025-00184-8,Explainable AI for zero-day attack detection in IoT networks using attention fusion model*
Y99FAAPZ,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1038/s41598-025-15146-x,Explainable artificial intelligence-based cyber resilience in internet of things networks using hybrid deep learning with improved chimp optimization algorithm
EPVVY6AI,EXCLUDE,"Excluded due to IC1 violation. The LLM is used exclusively for post-detection explainability, generating natural language explanations of detection results. The actual threat detection is performed by a separate system.",EC1,10.1007/978-3-032-13509-4_5,Explainable Data-Driven Digital Twin for Stress Management
WMPHJN72,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1038/s41598-025-27500-0,Explainable few-shot learning with modern BERT for detecting emerging phishing attacks using XF PhishBERT
3F5NT9PR,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC4, EC1",10.1007/s10462-024-10916-x,"Explainable Generative AI (GenXAI): a survey, conceptualization, and research agenda*"
7FFAP69L,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1038/s41598-025-27984-w,Explainable phishing website detection for secure and sustainable cyber infrastructure
ZEGUYN3Q,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-3-031-62245-8_26,Exploration of Hybrid Neural Networks for Domain Name Generation
6MKTRHRQ,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-981-96-6534-1_9,Exploring AI Applications and Innovations in Supply Chain Management
Y6G8FRDS,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/s43681-024-00435-4,Exploring ChatGPT and its impact on society
Y9HGB8BB,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-981-96-4596-1_20,Exploring Compromised Accounts in Social Media by Change Point Detection
WGMLC6RU,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC4, EC1",10.1007/s00530-024-01302-2,"Exploring contactless techniques in multimodal emotion recognition: insights into diverse applications, challenges, solutions, and prospects"
5PQMD5FV,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-3-031-12172-2_5,Exploring CyBOK with Topic Modeling Techniques
5UKP2QC7,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC4, EC1",10.1007/s11042-025-20716-2,"Exploring hate speech detection: challenges, resources, current research and future directions"
EEIR3LU5,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,"EC1, EC4",10.1007/s10462-025-11170-5,Exploring privacy mechanisms and metrics in federated learning
YF9P7B67,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1007/978-3-031-12413-6_26,Exploring Public Attitude Towards Children by Leveraging Emoji to Track Out Sentiment Using Distil-BERT a Fine-Tuned Model
3UVJMRDF,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-981-95-0681-1_21,Exploring Security Vulnerabilities in Leading Large Language Models: A Comparative Study*
SUIBJM4V,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC4,10.1007/978-3-031-94855-8_7,Exploring the Cybercrime Potential of LLMs: A Focus on Phishing and Malware Generation
R7LVCN2J,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/978-3-031-82881-2_3,Exploring the Dark Side: A Systematic Review of Generative AI’s Role in Network Attacks and Breaches
FAZGRUUI,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-981-96-7749-8_29,Exploring the Effect of Malay Text Preprocessing Strategies on Social Media Data for Cyberbullying Classification
IS4DYH6K,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.","EC4, EC1",10.1007/s10462-025-11297-5,Exploring the frontiers of LLMs in psychological applications: a comprehensive review
BRITPT4F,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s00146-025-02235-8,Exploring the performance of generative models in detecting aggressive content in memes
XJ66DSKH,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/s10439-023-03221-1,Exploring the Potential of GPT-4 in Biomedical Engineering: The Dawn of a New Era
MK7JG2XY,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-3-031-75016-8_12,Exploring the Use of LLMs to Understand Network Traces
95ZW3EHW,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-030-99194-4_15,Exploring Unique App Signature of the Depressed and Non-depressed Through Their Fingerprints on Apps
25ULYFGP,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/s13347-024-00743-x,"Expropriated Minds: On Some Practical Problems of Generative AI, Beyond Our Cognitive Illusions"
EHBF6XA8,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s10489-022-04178-9,ExpSeeker: extract public exploit code information from social media
Z5VY22NK,EXCLUDE,"Although the study uses LLMs and domain-specific language models (GPT-3.5, PaLM, ATTACK-BERT) and is situated in the cybersecurity domain, its core task is semantic textual similarity (STS) over knowledge graphs and descriptions, not cyber threat detection.",EC1,10.1007/978-3-031-64171-8_19,Extended Abstract: Assessing Language Models for Semantic Textual Similarity in Cybersecurity
RX3YR5JY,EXCLUDE,"While highly relevant to secure software engineering, it does not perform cyber threat detection (e.g., intrusion, malware, phishing, anomaly detection).",EC1,10.1007/978-3-032-05188-2_15,Extracting Threats from System Descriptions with LLMs Comparing One and Two Agents Strategies
ERUAUXEV,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1038/s42256-024-00881-z,Factuality challenges in the era of large language models and opportunities for fact-checking
5V2TAWEI,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s11432-023-4060-x,"Fairness in machine learning: definition, testing, debugging, and application"
J39R3ZS4,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s10772-024-10106-8,Fake news detection models using the largest social media ground-truth dataset (TruthSeeker)
FEUQCSES,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC4, EC2",10.1007/s10618-021-00772-6,Fake review detection on online E-commerce platforms: a systematic literature review
4NS6F2JC,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC2,10.1007/s42001-021-00114-y,Fake reviews classification using deep learning ensemble of shallow convolutions
VBMN8HD9,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-981-95-3072-4_8,FCA-XLNet-BiGRU Multi-task Framework for Darknet Transactions
6CK9BVB9,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s42979-025-04342-1,Feature-Driven Malware Detection using Cascade Machine Learning Models
IWK96VIP,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s12083-025-02014-8,Federated active meta-learning with blockchain for zero-day attack detection in industrial IoT
M528ZFIP,EXCLUDE,"Attention mechanisms alone do not qualify as LLMs, and no transformer-based or language models are used.",EC2,10.1038/s41598-024-70032-2,Federated learning for network attack detection using attention-based graph neural networks
2S2KDBQS,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC2,10.1007/978-3-031-77731-8_24,Federated Learning for Vietnamese SMS Spam Detection Using Pre-trained PhoBERT
YAPRDA5B,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s12273-021-0871-y,Federated learning-based short-term building energy consumption prediction method for solving the data silos problem
JTI9LRRS,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/s44443-025-00267-0,FedPhishLLM: A privacy-preserving and explainable phishing detection mechanism using federated learning and LLMs
JQWC57JU,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-981-95-4434-9_32,Few-Shot Retrieval-Augmented LLMs for Anomaly Detection in Network Traffic
QK8CVFGU,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-3-031-91351-8_14,Fine-Tuning Large Language Models for Domain-Specific Tasks: A Comparative Study on Supervised and Parameter-Efficient Fine-Tuning Techniques for Cybersecurity and IT Support
UUMUGK2Y,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1057/s41599-025-04814-y,Focal points and blind spots of human-centered AI: AI risks in written online media
5JBPXF7X,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s10610-025-09641-0,Food Crime: Deterrence of a Potential Money Laundering Typology Through Blockchain and Generative Artificial Intelligence (Gen AI)
D5D9PTPV,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s00146-020-01045-4,Forbidden knowledge in machine learning reflections on the limits of research and publication
9T9GEKFA,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-75390-9_2,Foundation Models for the Digital Twins Creation of Cyber-Physical Systems
V2YJK5PH,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-3-031-94855-8_12,Framework and Roadmap for Secure Design and Development of Applications in the Cloud and Mobile Ecosystem
Q84M4ZFW,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/s10791-025-09502-8,Fraud-BERT: transformer based context aware online recruitment fraud detection
EV68MKDV,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC1,10.1007/978-3-031-67535-5_10,French-Style Applications of Artificial Intelligence to Human Health in a European Context
XKJ4GBGL,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC4, EC1",10.1007/s11831-025-10455-w,From Algorithms to Connectivity: A Comprehensive Review of Traffic Signal Optimization and Communication Based Cooperative Control
