Key,Vote,Reason,Code,DOI,Title
XUD2BQIH,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s41742-024-00668-5,A systematic review of current AI techniques used in the context of the SDGs
IP8RXPKA,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s10462-025-11435-z,"A systematic review of generative AI: importance of industry and startup-centered perspectives, agentic AI, ethical considerations & challenges, and future directions"
A6BF225S,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s40684-025-00769-2,A Systematic Review of Machine Vision Applications in Factory and Manufacturing Processes: From Quality Control to Predictive Diagnostics
2RSJ23MQ,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s10207-025-01121-0,A Systematic Review of Voluntary Cybersecurity Standards and Frameworks
794LM26G,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/978-3-032-03632-2_12,A Systematic Review Using MPNet-Based Correlated Topic Model for IoT Security
5AV2MXV5,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-981-96-4136-9_3,A Thematic Analysis of User Expectation for the Future Version of ChatGPT
SB644WR3,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC4, EC1",10.1007/s10846-025-02221-8,A Theoretical Foundation for Erroneous Behavior in Human–Robot Interaction
8TTGYMHK,EXCLUDE,EC2: The study addresses the application of Artificial Intelligence (AI) or Machine Learning (ML) in cyber threat detection without utilizing Large Language Models (LLMs).,EC2,10.1007/978-981-95-0172-4_22,"A Three-Pronged Approach to Malicious APK: Combining Snort, Wireshark, and Wazuh for Advanced Threat Management"
C43PEKKR,EXCLUDE,"Evidências:

""transformer-based hierarchical learning model""
""deep learning""
Não menciona LLM específico (BERT, GPT, etc.).",,10.1007/s13748-025-00398-5,A transformer-based hierarchical learning model for the detection of cybersecurity threats
LVJU3M28,EXCLUDE,"Análise de Tipo
Tipo: Vision/conceptual paper
Evidências:

""This vision paper proposes""
""presents a development roadmap""
Sem implementação ou experimentos.","IC1, IC2, EC4",10.1007/978-3-032-06744-9_4,A Vision for Robust and Human-Centric LLM-Based QR Code Security
GJUPB7HC,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s10791-025-09810-z,A web forensic optimization framework for investigating false information on social media using the ForenOptiNet model
MXSET6LL,EXCLUDE,"Justificativa: NER/extraction, não threat detection. Evidências:

""zero-shot, self-improving NER method""
""improve the model's entity recognition ability"".",,10.1186/s42400-025-00503-0,A zero-shot self-improving NER method for cyber threat intelligence via knowledge injection
88FCTIH2,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s10115-025-02540-0,A2N-SFS: an advanced statistical adaptive feature selection method for enhancing intrusion detection systems in IoT systems
VQ8L5HDT,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC9,10.1007/s12072-024-10670-w,Abstracts
5S48FKL8,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC9,10.1007/s41999-021-00585-2,Abstracts of the 17th Congress of the European Geriatric Medicine Society
6ZV622VW,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1007/s13278-021-00852-x,Abusive Bangla comments detection on Facebook using transformer-based deep learning models
NMQGK8CC,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1007/978-3-030-59830-3_60,Abusive Language Detection Using BERT Pre-trained Embedding
8I9NR7VV,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/s10207-025-01146-5,AC_MAPPER: a robust approach to ATT&CK technique classification using input augmentation and class rebalancing
25F4EPQ4,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/978-3-031-50192-0_1,Academia and Generative Artificial Intelligence (GenAI) SWOT Analysis - Higher Education Policy Implications
PFY9MC59,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-76273-4_9,Accessible Cybersecurity Education Using Prompt Tree
S7FUIVDX,EXCLUDE,"Although the paper focuses on Large Language Models, the abstract suggests that LLMs are not employed for the cyber threat detection task itself, but rather only for translating IDS alerts into user-facing notifications. As such, the contribution appears to lie primarily in communication and usability, rather than in detection or threat analysis.",EC1,10.1007/978-3-032-07989-3_19,Actionable Cybersecurity Notifications for Smart Homes: A User Study on the Role of Length and Complexity
FT84A7JZ,EXCLUDE,"The article does not state that Large Language Models (LLMs) are used for active cybersecurity threat detection. Instead, the proposed approach is primarily based on theoretical models, particularly game theory, to analyze attacker–defender behavior and to guide active defense strategies, without incorporating LLMs as part of the detection or response mechanisms.",EC2,10.1631/FITEE.2500053,"Active cybersecurity: vision, model, and key technologies *"
ISP93MSU,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1186/s40537-025-01099-5,Adapting security and decentralized knowledge enhancement in federated learning using blockchain technology: literature review
ZVBPY9S6,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1007/978-981-96-8725-1_34,Adaptive Feature Fusion Enhanced Cascade Pointer Network for Chinese Relation Extraction
D4ZVYRLN,EXCLUDE,“The study addresses the application of AI or ML in cyber threat detection without utilizing Large Language Models (LLMs).”.,EC2,10.1038/s41598-025-08556-4,Adaptive malware identification via integrated SimCLR and GRU networks
SPQZIUHF,EXCLUDE,"Although the paper employs a Large Language Model enhanced with reinforcement learning, the LLM is not used for active cybersecurity threat detection or response. Instead, it is applied to adaptive web crawling for threat intelligence collection, focusing on extracting relevant indicators from online sources rather than identifying or mitigating threats in real time.",EC1,10.1007/978-981-96-4506-0_22,Adaptive Web Crawling for Threat Intelligence Using a Reinforcement Learning-Enhanced Large Language Model*
ERTYBKFY,EXCLUDE,"It employs traditional machine-learning and NLP techniques to classify and detect malicious user prompts targeting LLMs, aiming to prevent misuse of the model rather than to identify or respond to real-world cyber threats.",EC2,10.1007/s10586-025-05144-z,Adding extra security layer to chatGPT: machine learning based model to detect malicious cybersecurity prompts
U87H6GH3,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC4,10.1038/s41746-025-01520-6,Addressing contemporary threats in anonymised healthcare data using privacy engineering
RB2XFEYL,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s44163-025-00365-y,Advanced AI and big data techniques in E-finance: a comprehensive survey
Q97NUV3K,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/s40820-024-01423-3,Advanced Design of Soft Robots with Artificial Intelligence
IR4M8UJI,EXCLUDE,"EXCLUIR - BERT é usado para ANÁLISE de tweets (feature extraction), não classificação. Abstract é explícito: ""BERT to analyze tweets"" seguido de ""optimize... Deep Q-Network (DQN) TO MAKE DECISIONS on whether a tweet contains relevant threat information"". Arquitetura: BERT processa tweets → DQN (RL) toma decisões de classificação. DQN é o componente que realiza a detecção final, não BERT. Padrão idêntico aos casos P0921 (SBERT→KNN), P0731 (BERT→LSTM), P0859 (BERT→CNN), P0053 (LLM→ML): BERT extrai features, outro modelo (neste caso DQN de RL) classifica. O uso de Reinforcement Learning não muda o fato de que BERT é auxiliar (análise/processamento) e DQN é o classificador. Exatamente o cenário especificado pelos supervisores para exclusão: LLM usado para processamento/enriquecimento, enquanto detecção é feita por outro modelo. Não atende IC1 critério refinado.",,10.1007/978-3-031-87499-4_2,Advanced Real-Time Detection of Cyber Threat Information from Tweets
KNTSZDDX,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,"EC4, EC2",10.1007/s44354-025-00007-w,Advancements and challenges in the development of generative adversarial network (GANs) for deep learning
Z25RXY4M,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s10462-025-11314-7,Advancements in multimodal differential evolution: a comprehensive review and future perspectives
CJENULMD,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC4,10.1007/s42979-025-03785-w,Advancing Trustworthy AI: A Comparative Evaluation of AI Robustness Toolboxes
ICJNQN3C,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/s41748-025-00850-5,Advancing Water Quality Monitoring in Lentic Ecosystems: Innovations for Freshwater Protection
QGNVESK8,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s13735-024-00334-8,"Adversarial attacks and defenses for large language models (LLMs): methods, frameworks & challenges"
JIBU3TTD,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s10462-025-11147-4,"Adversarial machine learning: a review of methods, tools, and critical industry sectors*"
8IPBXJCB,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,"EC1, EC4",10.1007/s10639-024-13237-2,"Affordances, constraints, and implications of ChatGPT in education from a social-ecological perspective: A data mining approach"
I5UEJ3RW,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC1, EC2",10.1007/978-3-031-68775-4_44,Against Credential Thief - A Modular Honeytoken Based Framework*
EHBR9FZQ,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/978-3-032-03769-5_44,"Agentic AI Across Technologies, Applications, and Development Domains: A Systematic Literature Review"
GWHU2EUX,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-032-02936-2_3,Agentic Business Process Management: Practitioner Perspectives on Agent Governance in Business Processes
YXZIGBUB,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-92517-7_9,"AI and Forensics Security with Cloud, Networks Impact on Education"
LN3YPZUK,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s10462-024-11015-7,AI evaluation of ChatGPT and human generated image/textual contents by bipolar generalized fuzzy hypergraph
L9NR3LUZ,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/978-3-031-97119-8_20,"AI for Deception Detection: Techniques, Challenges, and Ethical Considerations"
WY89LJX8,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-92517-7_13,AI for Law and AI Under Law in China
FENFUFGX,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC4, EC1",10.1007/s43681-024-00443-4,AI hype as a cyber security risk: the moral responsibility of implementing generative AI in business
E66BWGCK,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/978-981-96-8070-2_9,AI in Manufacturing Optimization and Generative AI Perspectives
ZQSUBAAP,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC9,10.1038/d42473-025-00373-7,AI learns the language of code to outsmart cyber threats
XR9EP4RA,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/978-3-031-50887-5_14,AI Potentiality and Awareness: A Position Paper from the Perspective of Human-AI Teaming in Cybersecurity
ZBDFDTQ3,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC1, EC4",10.1038/s42256-020-00281-z,AI reflections in 2020
ILQ9LI3C,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/s00146-025-02534-0,AI safety and regulatory capture
WHJ8QHIG,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1038/s42256-025-01020-y,AI safety for everyone
3QBVLZUW,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1631/FITEE.2500582,"AI-agent communication network for 6G: vision, architecture, and key technologies"
5GRWGXMT,EXCLUDE,"Although the study employs LLMs, it focuses on security assurance and compliance profile generation rather than cybersecurity threat detection.",EC1,10.1007/978-3-031-82362-6_29,AI-Assisted Assurance Profile Creation for System Security Assurance
769RENTL,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-3-031-56599-1_9,AI-Assisted Pentesting Using ChatGPT-4*
UP8J4BJ8,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-032-08851-2_8,AI-Augmented Discovery of Inventive Principles for Self-contradictory Parameters in the TRIZ Matrix
LWKZASJ9,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC4,10.1007/s43069-025-00554-6,AI-Driven Manufacturing: Surveying for Industry 4.0 and Beyond
QSZSIPI3,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-031-82031-1_7,"AI-Driven Phishing: Techniques, Threats, and Defence Strategies"
LCHYXCAA,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/978-981-97-3980-6_26,"AI-Enabled Knowledge Management and Cybersecurity: Challenges, Opportunities, and Technological Implications"
Z5JPQ9HT,EXCLUDE,"Although the study employs Large Language Models (LLMs), it focuses on AI-powered software architecting and MLOps/RLOps in Industry 4.0 systems rather than cybersecurity threat detection.",EC4,10.1007/978-3-032-04403-7_15,"AI-Powered Architecting for Industry 4.0 Cyber-Physical Production Systems: A Novel Approach, Research Problems and Challenges"
47ZYXGNF,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s11135-025-02463-6,AI-powered detection of hate speech against refugees in Turkish social media
H2CF27P9,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s42979-025-04382-7,AI-Powered Static & Dynamic Analysis for Continuous Security in DevSecOps
CF4BQKWB,EXCLUDE,"EC2: The study addresses the application of Artificial Intelligence (AI) or Machine Learning (ML) in cyber threat detection without utilizing Large Language Models (LLMs).

.",EC2,10.1007/s10664-023-10346-3,"AIBugHunter: A Practical tool for predicting, classifying and repairing software vulnerabilities"
WWREQU5N,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s11633-024-1535-z,AICAttack: Adversarial Image Captioning Attack with Attention-based Optimization
P362I8Y5,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s10207-023-00693-z,AiCEF: an AI-assisted cyber exercise content generation framework using named entity recognition
HCRLWL5B,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",,10.1007/978-3-031-65172-4_13,ALERT: A Framework for Efficient Extraction of Attack Techniques from Cyber Threat Intelligence Reports Using Active Learning*
MQ862Y7J,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-032-08124-7_27,Ali2Vul: Binary Vulnerability Dataset Expansion via Cross-Modal Alignment
9XS2B89F,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC2,10.1007/978-3-031-65172-4_15,All Your LLMs Belong to Us: Experiments with a New Extortion Phishing Dataset*
2P7RIH3F,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-3-031-97051-1_3,An Access Control Method Against Unauthorized and Noncompliant Behaviors Leveraging Large Language Models
I3TNQTXM,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/s41060-025-00887-9,An accurate spam email detection mechanism using XLNet
52LGFWVU,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-981-95-3061-8_32,An Agent-Based Cybersecurity Framework Enhanced by Large Language Models: Integrating Retrieval-Augmented Generation and Monte Carlo Tree Search
W2MAESYF,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC1,10.1007/978-3-031-97313-0_2,An AI Ethics ‘Footprint’ for a ‘Do Good’ AI in Healthcare Contexts: Policy and Regulatory Considerations
2CLKRN4X,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-3-031-69201-7_12,An Analysis of Topic Modeling Approaches for Unlabeled Dark Web Data Classification
QRTGA3UA,EXCLUDE,"Foco: ""explainability system... as a forensic tool""
Tarefa: Análise forense de logs após ataque
Evidências:

""after an unexpected event... it must be possible to explain what happened""
""analyze the logs generated... using... explainability system"".",,10.1007/978-3-031-75016-8_3,An Approach Based on LLMs for Forensic Threat Detection in Autonomous Systems
