Key,Vote,Reason,Code,DOI,Title
QU2SIJPK,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC4, EC1",10.1007/s11263-023-01966-9,Generative Adversarial Network Applications in Industry 4.0: A Review
J4FTYWGF,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC4, EC1",10.1007/978-3-031-71484-9_22,Generative Adversarial Networks for Generation of Synthetic Images: A Comprehensive Review
ZDNWKYIV,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC9, EC1",10.1038/s42256-023-00653-1,Generative AI entails a credit–blame asymmetry
L3E9TNJD,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s10462-025-11338-z,"Generative AI for cyber threat intelligence: applications, challenges, and analysis of real-world case studies*"
QPNXJJ2Y,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s10207-024-00835-x,"Generative AI for pentesting: the good, the bad, the ugly"
ZVU7878E,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-032-12089-2_13,Generative AI in Simulation-Based Test Environments for Large-Scale Cyber-Physical Systems: An Industrial Study
JVVBUJF5,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s10462-025-11219-5,Generative AI revolution in cybersecurity: a comprehensive review of threat intelligence and operations*
C6MT9FGJ,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.","EC1, EC4",10.1007/s43926-025-00095-8,"Generative AI, IoT, and blockchain in healthcare: application, issues, and solutions"
WPWDXHKS,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/s10462-025-11285-9,Generative AI: a double-edged sword in the cyber threat landscape
KG66GSNF,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC1,10.1007/s42452-025-07207-7,Generative artificial intelligence for sustainable development: predictive trend analysis in key sectors using natural language processing
4CFL76WI,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s42524-025-4241-9,Generative artificial intelligence in intelligent transportation systems: A systematic review of applications
3J2VD8S4,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC4, EC1",10.1007/s00170-025-16667-5,"Generative artificial intelligence in manufacturing: applications, case studies, and future directions for next-generation intelligent production systems"
4EBCKY86,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s10845-024-02480-6,Generative artificial intelligence in smart manufacturing
G39QZSSB,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/978-3-031-70886-2_16,"Generative Artificial Intelligence in the System of International Relations: Risks, Opportunities, and Regulations"
QWBF6P6I,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-3-032-03215-7_18,GPT Promotes Intelligent Autonomy in Communication Networks
9DM6AUER,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/s10515-025-00550-4,GPTVD: vulnerability detection and analysis method based on LLM’s chain of thoughts
UVTM6CQ8,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1186/s42400-023-00160-1,Graph neural network based approach to automatically assigning common weakness enumeration identifiers for vulnerabilities
QYXEKAMQ,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC4, EC1",10.1007/s41060-025-00797-w,"Graph neural networks: Historical backgrounds, present revolutions, and conventionalization for the future"
GYFEBELH,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s10462-024-10949-2,Graph pooling for graph-level representation learning: a survey
2ZEBP3SM,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s11227-025-07778-7,Graph-augmented web spam detection using evidential reasoning
WTCLTZVZ,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/s10270-025-01297-y,GRAPHxx: DSML engineering for knowledge graph building and streamlining with GraphRAG
XDE7UYMA,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s12243-024-01031-7,Guarding 6G use cases: a deep dive into AI/ML threats in All-Senses meeting
XIVJ6ND4,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC1, EC4",10.1007/s13246-024-01513-x,Guidance on selecting and evaluating AI auto-segmentation systems in clinical radiotherapy: insights from a six-vendor analysis
KI22DVPF,EXCLUDE,"Focuses on adversarial domain generation and evaluation of DGA detectors, which is relevant to cybersecurity.",EC1,10.1007/978-981-19-0523-0_3,GWDGA: An Effective Adversarial DGA
XIXRWDCH,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-3-031-96590-6_7,Hallucination Detection in Large Language Models Using Diversion Decoding
5A9CFPBY,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1631/FITEE.2400220,Handling polysemous triggers and arguments in event extraction: an adaptive semantics learning strategy with reward–penalty mechanism
HSIMI3IC,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,"EC4, EC1, EC2",10.1007/s11831-025-10367-9,Harnessing Machine Learning and Deep Learning for Non-Communicable Disease Diagnosis: an In-Depth analysis
PAX6QVB4,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.","IC1, IC2, EC4",10.1007/978-3-031-57942-4_44,Harnessing the Advanced Capabilities of LLM for Adaptive Intrusion Detection Systems
FBYV3QAV,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-3-031-61486-6_11,Harnessing the Power of General-Purpose LLMs in Hardware Trojan Design
TKHPYRMN,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC1, EC4",10.1186/s40537-024-00956-z,Hate speech detection in the Bengali language: a comprehensive survey
YNMAEPGL,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC4, EC1, EC2",10.1007/s10207-023-00755-2,"Hate speech, toxicity detection in online social media: a recent survey of state of the art and opportunities"
J7UEVWAN,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-981-95-4724-1_10,HeteroMalGAT: A Heterogeneous Graph Attention Network Framework for Android Malware Detection via Knowledge Graph Representations
XSRJECBW,EXCLUDE,"Excluded due to IC1 violation. The LLM is used solely for embedding generation, while a separate classifier (e.g., SVM, XGBoost, neural network) performs the actual threat detection. This represents a 'feature extraction → classification' pipeline where the LLM does not directly perform detection.","EC1, EC2",10.1007/978-3-030-69449-4_7,"High-Performance Linguistic Steganalysis, Capacity Estimation and Steganographic Positioning"
2XJM8UJ9,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/s10586-024-04840-6,High-performance network attack detection in unknown scenarios based on improved vertical model
CDL5XK7G,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-61221-3_4,How AI Meets Networking and Networks Meet AI Applications
82R2NG89,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.","EC4, EC1",10.1007/978-3-031-96522-7_1,How Can LLM Improve Efficiency of C4ISR?
HIPXFG2A,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC1, EC4",10.1007/s43621-025-01480-7,How does artificial intelligence shape the productivity and quality of research in business studies? A systematic literature review and future research framework
PQ558XYF,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s10479-024-06104-3,How Does Digital Intelligence Technology Enhance Supply Chain Resilience? Sustainable Framework and Agenda
62TAEL36,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/s10664-024-10590-1,How secure is AI-generated code: a large-scale comparison of large language models
8TZ62RDB,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC4, EC2, EC1",10.1007/s10462-022-10204-6,How to keep text private? A systematic review of deep learning methods for privacy-preserving natural language processing
YX4DPWCL,EXCLUDE,"Excluded due to IC1 violation. The LLM is used exclusively for post-detection explainability, generating natural language explanations of detection results. The actual threat detection is performed by a separate system.","EC4, EC1",10.1007/s10921-021-00808-3,Human Factors in NDE 4.0 Development Decisions
PCAIZ3MT,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC2,10.1007/s10791-025-09849-y,Human in the loop reinforcement learning framework for adaptive phishing detection
CJCKZYG9,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC1, EC2",10.1007/s10207-025-01004-4,Human–AI Enhancement of Cyber Threat Intelligence
D5Y35VXM,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-031-82349-7_25,Hunting Vulnerabilities in the Maritime Domain: A Domain Wide Cybersecurity Vulnerability Analysis
MVXUNP9S,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-3-032-02018-5_10,HyLLM-IDS: A Conceptual Hybrid LLM-Assisted Intrusion Detection Framework for Cyber-Physical Systems
BK2FPXJL,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1186/s40537-023-00818-0,Hypert: hypernymy-aware BERT with Hearst pattern exploitation for hypernym discovery
R2UK65YX,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC4, EC1",10.1057/s41284-024-00441-5,Identifying and preventing future forms of crimes using situational crime prevention
89ZDWQHA,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1038/s41598-025-08208-7,Identifying artificial intelligence-generated content using the DistilBERT transformer and NLP techniques
72NK9MYU,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-3-031-78548-1_26,Identifying Cyberbullying Roles in Social Media
VTZCMRYS,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/978-981-97-3973-8_19,Identifying Phishing Attacks Using URL-Centric Approaches with Character-Conscious Transformer-Based Language Model
V9KJJNCT,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,"EC4, EC1",10.1186/s12875-024-02429-x,"Identifying primary care clinicians’ preferences for, barriers to, and facilitators of information-seeking in clinical practice in Singapore: a qualitative study"
928SYHA9,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-981-97-2611-0_14,Illegitimate Comment Filtration Method for Social Media Applications Using Logistic Regression
75SAGQS7,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-78940-3_2,Image Classification Based on Federated Learning Using PETA Dataset
TEW8EX5G,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.","EC1, EC4",10.1007/s10115-025-02565-5,"Imbalance class problem : an analytical mapping using spreadsheet, VOSviewer, and large language models"
8BSBRG46,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,"EC4, EC1",10.1186/s12929-025-01131-z,Impact of large language model (ChatGPT) in healthcare: an umbrella review and evidence synthesis
VPXU4LSI,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-032-06310-6_4,IMPRESSIVE: An AI Enterprise Model and Maturity Assessment Framework for Intelligent Transformation
KNRLJDFF,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC2,10.1007/s40998-025-00858-7,Improved Health Care Monitoring System Using Proposed LRRN-DLNN Algorithm Based on CPPFFR AI Data Preservation and ESRCC-Based Security
DGZNFCE7,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-3-031-71025-4_10,Improving Android Malware Detection in Imbalanced Data Scenarios
G9ZTDTZF,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-981-19-9228-5_24,Improving Classification-Based Log Analysis Using Vectorization Techniques
DW4HNULE,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/978-981-95-2382-5_25,Improving Human-Swarm Interaction Through Speech Control and Peer-to-Peer Micro-agent Communication
RGC6IDR9,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC2,10.1038/s41598-025-10016-y,Improving internet of health things security through anomaly detection framework using artificial intelligence driven ensemble approaches
NZLC6V4K,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s00170-024-13874-4,Improving operations through a lean AI paradigm: a view to an AI-aided lean manufacturing via versatile convolutional neural network
9A85HULZ,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1038/s41598-025-20668-5,Improving phishing email detection performance through deep learning with adaptive optimization
7TLNU3VZ,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",,10.1007/s44443-025-00235-8,Incremental learning research for webshell detection
M5S9LXJ4,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.","EC4, EC1",10.1007/s44163-025-00557-6,"Industrial applications of generative artificial intelligence: transformations in processes, design, and production"
AYVYETAB,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s10009-024-00777-8,Inference of access policies through static analysis
I9NMCBHR,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC2, EC4",10.1007/978-981-96-3774-4_2,Influence Detection in Agetech on Social Platforms Using Machine Learning and Classifier Calibration
GI4T3D9H,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-031-75764-8_17,Insider Threat Detection Based on User and Entity Behavior Analysis with a Hybrid Model
5JQ45WHA,EXCLUDE,"Focuses on RDF knowledge graphs, log-to-ATT&CK mapping, and AI-based analysis

Does not explicitly employ LLMs (no GPT-style models, prompting, or language reasoning)

AI component appears to be analytics/classification, not language-model-driven inference.",EC2,10.1007/978-3-031-96231-8_28,Integrating AI and RDF Knowledge Graphs with MITRE ATT&CK for CTI Insights
GZJKLJV7,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s10661-025-14666-3,Integrating artificial intelligence with microbial biotechnology for sustainable environmental remediation
WELVFGNZ,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-3-032-03515-8_36,Integrating Large Language Models and Digital Twins in Manufacturing: Opportunities and Challenges for Production Logistics and Assembly Environments
PYQ964WC,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/s43926-024-00083-4,Integrating large language models with internet of things: applications
TU3IY63B,EXCLUDE,"Justificativa:

Foco primário: Resource optimization (não threat detection)
LLM não faz detecção: LLM faz allocation, GAN detecta ataques
GAN não é LLM: ""GAN-based detection"" = não atende IC1 (LLM application).","IC2, EC1",10.1007/s42979-025-04552-7,Integrating LLM and GenAI for CyberSecure and Adaptive Resource Management in Large-Scale Wireless Sensor Networks
YYSA5MNK,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s43621-024-00754-w,Integrating sustainability into cybersecurity: insights from machine learning based topic modeling
DB2Q3LGX,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s10489-025-07011-1,Integrating textual data and knowledge graphs for intelligent fault diagnosis in railway operational equipment
BWMY82IQ,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1186/s43067-025-00234-9,Intelligent air traffic control using NLP-enhanced speech recognition and natural language generation
9EDQXIA9,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/978-3-031-81322-1_5,Intelligent Cyber Defense: Leveraging LLMs for Real-Time Threat Detection and Analysis*
78BLYKBX,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s40860-025-00253-3,Intelligent dynamic cybersecurity risk management framework with explainability and interpretability of AI models for enhancing security and resilience of digital infrastructure
YANV2KXR,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s42524-024-4013-y,"Intelligent smelting process, management system: Efficient and intelligent management strategy by incorporating large language model"
89GFEKLC,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/s10515-025-00557-x,Intelligent test case generation method for fuzzing IoT protocols based on LLM
VWXK3SV2,EXCLUDE,"The study does not investigate the use of LLMs for threat detection; instead, it focuses on attacks against LLMs.",EC1,10.1007/978-3-031-70903-6_8,IntentObfuscator: A Jailbreaking Method via Confusing LLM with Prompts
ULSF8C9T,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,"EC1, EC4",10.1007/s44250-025-00291-x,Introduction to health care data analytics- an overview
AGFATR99,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC5,10.1007/978-3-031-94895-4_1,Introduction to the DDDAS2024 Conference Infosymbiotics/DDDAS and AI: Towards Reliable AI
L74YA323,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",,10.1007/978-3-031-89363-6_16,Investigating the Effectiveness of Bayesian Spam Filters in Detecting LLM-Modified Spam Mails
VD2MQWQZ,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC4,10.1007/978-3-031-97645-2_18,Invisible Threats: Rethinking Privacy in Digital Healthcare
